freq_0_data,Syy_0_data,freq_1_data,Syy_1_data,freq_2_data,Syy_2_data,freq_3_data,Syy_3_data,freq_4_data,Syy_4_data,freq_5_data,Syy_5_data,freq_0_fit,Syy_0_fit,freq_1_fit,Syy_1_fit,freq_2_fit,Syy_2_fit,freq_3_fit,Syy_3_fit,freq_4_fit,Syy_4_fit,freq_5_fit,Syy_5_fit
,,,,,,,,,,,,-1.88092762467032,8.45E-34,-1.88088954262851,7.53E-34,-1.88083186109008,8.68E-34,-1.88077490719429,1.65E-33,-1.88089914222231,5.84E-33,-1.88082852625915,1.59E-32
,,,,,,,,,,,,-1.87612757666993,8.48E-34,-1.87608949462797,7.56E-34,-1.8760318130897,8.70E-34,-1.87597485919377,1.65E-33,-1.87609909422189,5.85E-33,-1.87602847825856,1.59E-32
,,,,,,,,,,,,-1.8713275286694,8.51E-34,-1.87128944662758,7.58E-34,-1.8712317650892,8.71E-34,-1.87117481119336,1.65E-33,-1.87129904622125,5.85E-33,-1.87122843025813,1.59E-32
,,,,,,,,,,,,-1.86652748066888,8.54E-34,-1.86648939862706,7.60E-34,-1.86643171708865,8.72E-34,-1.86637476319283,1.66E-33,-1.86649899822087,5.85E-33,-1.86642838225773,1.59E-32
,,,,,,,,,,,,-1.86172743266849,8.58E-34,-1.86168935062654,7.62E-34,-1.86163166908827,8.74E-34,-1.86157471519236,1.66E-33,-1.86169895022046,5.85E-33,-1.86162833425709,1.59E-32
,,,,,,,,,,,,-1.85692738466796,8.61E-34,-1.85688930262615,7.65E-34,-1.85683162108775,8.75E-34,-1.85677466719192,1.66E-33,-1.85689890221982,5.85E-33,-1.8568282862567,1.59E-32
,,,,,,,,,,,,-1.85212733666745,8.65E-34,-1.85208925462561,7.67E-34,-1.85203157308721,8.76E-34,-1.85197461919136,1.66E-33,-1.85209885421944,5.85E-33,-1.85202823825629,1.59E-32
,,,,,,,,,,,,-1.84732728866706,8.68E-34,-1.84728920662511,7.69E-34,-1.84723152508682,8.78E-34,-1.84717457119093,1.66E-33,-1.84729880621899,5.85E-33,-1.84722819025565,1.59E-32
,,,,,,,,,,,,-1.8425272406665,8.71E-34,-1.84248915862472,7.72E-34,-1.8424314770863,8.79E-34,-1.84237452319051,1.66E-33,-1.84249875821841,5.85E-33,-1.84242814225526,1.59E-32
,,,,,,,,,,,,-1.83772719266602,8.75E-34,-1.83768911062416,7.74E-34,-1.83763142908578,8.80E-34,-1.83757447518988,1.66E-33,-1.83769871021801,5.85E-33,-1.83762809425483,1.59E-32
,,,,,,,,,,,,-1.83292714466563,8.78E-34,-1.83288906262367,7.77E-34,-1.83283138108539,8.82E-34,-1.83277442718949,1.66E-33,-1.83289866221751,5.85E-33,-1.83282804625424,1.59E-32
,,,,,,,,,,,,-1.82812709666504,8.82E-34,-1.82808901462328,7.79E-34,-1.82803133308484,8.83E-34,-1.82797437918908,1.66E-33,-1.828098614217,5.85E-33,-1.82802799825383,1.59E-32
,,,,,,,,,,,,-1.8233270486646,8.86E-34,-1.8232889666227,7.81E-34,-1.82323128508437,8.84E-34,-1.82317433118845,1.66E-33,-1.82329856621657,5.85E-33,-1.82322795025335,1.59E-32
,,,,,,,,,,,,-1.81852700066419,8.89E-34,-1.81848891862225,7.84E-34,-1.81843123708396,8.86E-34,-1.81837428318806,1.66E-33,-1.81849851821606,5.85E-33,-1.81842790225283,1.59E-32
,,,,,,,,,,,,-1.81372695266358,8.93E-34,-1.81368887062185,7.86E-34,-1.81363118908337,8.87E-34,-1.81357423518762,1.66E-33,-1.81369847021558,5.85E-33,-1.81362785425239,1.59E-32
,,,,,,,,,,,,-1.80892690466317,8.96E-34,-1.80888882262123,7.89E-34,-1.80883114108296,8.89E-34,-1.80877418718703,1.67E-33,-1.80889842221515,5.85E-33,-1.80882780625189,1.59E-32
,,,,,,,,,,,,-1.80412685666271,9.00E-34,-1.80408877462083,7.91E-34,-1.8040310930825,8.90E-34,-1.80397413918663,1.67E-33,-1.80409837421459,5.85E-33,-1.8040277582514,1.59E-32
,,,,,,,,,,,,-1.79932680866214,9.04E-34,-1.79928872662037,7.94E-34,-1.79923104508192,8.92E-34,-1.79917409118613,1.67E-33,-1.79929832621414,5.85E-33,-1.79922771025098,1.59E-32
,,,,,,,,,,,,-1.79452676066176,9.08E-34,-1.7944886786198,7.97E-34,-1.79443099708153,8.93E-34,-1.79437404318562,1.67E-33,-1.79449827821373,5.85E-33,-1.79442766225042,1.59E-32
,,,,,,,,,,,,-1.78972671266126,9.11E-34,-1.78968863061942,7.99E-34,-1.78963094908107,8.95E-34,-1.78957399518519,1.67E-33,-1.78969823021311,5.86E-33,-1.78962761424996,1.59E-32
,,,,,,,,,,,,-1.78492666466071,9.15E-34,-1.78488858261891,8.02E-34,-1.78483090108048,8.96E-34,-1.78477394718468,1.67E-33,-1.78489818221271,5.86E-33,-1.78482756624956,1.59E-32
,,,,,,,,,,,,-1.78012661666033,9.19E-34,-1.78008853461836,8.04E-34,-1.78003085308009,8.98E-34,-1.77997389918419,1.67E-33,-1.78009813421232,5.86E-33,-1.78002751824894,1.59E-32
,,,,,,,,,,,,-1.77532656865981,9.23E-34,-1.77528848661798,8.07E-34,-1.77523080507962,8.99E-34,-1.77517385118376,1.67E-33,-1.77529808621166,5.86E-33,-1.77522747024853,1.59E-32
,,,,,,,,,,,,-1.77052652065928,9.27E-34,-1.77048843861747,8.10E-34,-1.77043075707905,9.01E-34,-1.77037380318321,1.67E-33,-1.77049803821126,5.86E-33,-1.77042742224814,1.59E-32
,,,,,,,,,,,,-1.7657264726589,9.31E-34,-1.76568839061693,8.12E-34,-1.76563070907866,9.02E-34,-1.76557375518276,1.67E-33,-1.76569799021085,5.86E-33,-1.7656273742475,1.59E-32
,,,,,,,,,,,,-1.76092642465836,9.35E-34,-1.76088834261655,8.15E-34,-1.76083066107814,9.04E-34,-1.76077370718235,1.67E-33,-1.76089794221024,5.86E-33,-1.76082732624709,1.59E-32
,,,,,,,,,,,,-1.75612637665784,9.39E-34,-1.75608829461601,8.18E-34,-1.75603061307763,9.05E-34,-1.75597365918173,1.68E-33,-1.75609789420983,5.86E-33,-1.75602727824668,1.59E-32
,,,,,,,,,,,,-1.75132632865746,9.43E-34,-1.7512882466155,8.21E-34,-1.75123056507723,9.07E-34,-1.75117361118133,1.68E-33,-1.75129784620937,5.86E-33,-1.75122723024608,1.59E-32
,,,,,,,,,,,,-1.7465262806569,9.47E-34,-1.74648819861512,8.23E-34,-1.74643051707669,9.08E-34,-1.74637356318094,1.68E-33,-1.74649779820883,5.86E-33,-1.74642718224565,1.59E-32
,,,,,,,,,,,,-1.74172623265643,9.51E-34,-1.74168815061456,8.26E-34,-1.74163046907621,9.10E-34,-1.74157351518027,1.68E-33,-1.7416977502084,5.86E-33,-1.7416271342452,1.59E-32
,,,,,,,,,,,,-1.73692618465603,9.55E-34,-1.73688810261409,8.29E-34,-1.73683042107579,9.12E-34,-1.73677346717989,1.68E-33,-1.73689770220792,5.86E-33,-1.73682708624465,1.59E-32
,,,,,,,,,,,,-1.73212613665543,9.59E-34,-1.73208805461368,8.32E-34,-1.73203037307522,9.13E-34,-1.73197341917947,1.68E-33,-1.7320976542074,5.86E-33,-1.73202703824423,1.59E-32
,,,,,,,,,,,,-1.72732608865502,9.63E-34,-1.72728800661309,8.35E-34,-1.72723032507479,9.15E-34,-1.72717337117886,1.68E-33,-1.72729760620699,5.86E-33,-1.72722699024375,1.59E-32
,,,,,,,,,,,,-1.72252604065456,9.67E-34,-1.72248795861268,8.38E-34,-1.72243027707436,9.16E-34,-1.72237332317846,1.68E-33,-1.72249755820645,5.86E-33,-1.72242694224322,1.59E-32
,,,,,,,,,,,,-1.71772599265398,9.72E-34,-1.71768791061222,8.41E-34,-1.71763022907374,9.18E-34,-1.71757327517799,1.68E-33,-1.71769751020597,5.86E-33,-1.71762689424282,1.59E-32
,,,,,,,,,,,,-1.7129259446536,9.76E-34,-1.71288786261163,8.44E-34,-1.71283018107336,9.20E-34,-1.71277322717745,1.68E-33,-1.71289746220558,5.87E-33,-1.71282684624228,1.59E-32
,,,,,,,,,,,,-1.70812589665312,9.80E-34,-1.70808781461125,8.47E-34,-1.70803013307293,9.21E-34,-1.70797317917703,1.69E-33,-1.70809741420497,5.87E-33,-1.70802679824179,1.59E-32
,,,,,,,,,,,,-1.70332584865254,9.85E-34,-1.70328776661077,8.50E-34,-1.70323008507231,9.23E-34,-1.70317313117652,1.69E-33,-1.70329736620453,5.87E-33,-1.70322675024141,1.59E-32
,,,,,,,,,,,,-1.69852580065215,9.89E-34,-1.6984877186102,8.53E-34,-1.69843003707193,9.25E-34,-1.69837308317603,1.69E-33,-1.69849731820415,5.87E-33,-1.6984267022408,1.59E-32
,,,,,,,,,,,,-1.69372575265167,9.93E-34,-1.69368767060981,8.56E-34,-1.69362998907148,9.27E-34,-1.69357303517559,1.69E-33,-1.69369727020351,5.87E-33,-1.69362665424035,1.59E-32
,,,,,,,,,,,,-1.68892570465111,9.98E-34,-1.68888762260933,8.59E-34,-1.68882994107087,9.28E-34,-1.68877298717507,1.69E-33,-1.6888972222031,5.87E-33,-1.68882660623997,1.59E-32
,,,,,,,,,,,,-1.68412565665072,1.00E-33,-1.68408757460877,8.62E-34,-1.68402989307049,9.30E-34,-1.6839729391746,1.69E-33,-1.6840971742027,5.87E-33,-1.68402655823936,1.59E-32
,,,,,,,,,,,,-1.67932560865021,1.01E-33,-1.67928752660837,8.65E-34,-1.67922984507,9.32E-34,-1.67917289117418,1.69E-33,-1.67929712620209,5.87E-33,-1.67922651023892,1.59E-32
,,,,,,,,,,,,-1.67452556064968,1.01E-33,-1.67448747860787,8.68E-34,-1.67442979706946,9.34E-34,-1.67437284317359,1.69E-33,-1.67449707820167,5.87E-33,-1.67442646223853,1.59E-32
,,,,,,,,,,,,-1.66972551264929,1.02E-33,-1.66968743060733,8.71E-34,-1.66962974906906,9.36E-34,-1.66957279517315,1.69E-33,-1.66969703020122,5.87E-33,-1.66962641423792,1.59E-32
,,,,,,,,,,,,-1.66492546464876,1.02E-33,-1.66488738260694,8.75E-34,-1.66482970106853,9.37E-34,-1.66477274717277,1.69E-33,-1.66489698220067,5.87E-33,-1.66482636623749,1.59E-32
,,,,,,,,,,,,-1.66012541664827,1.03E-33,-1.66008733460641,8.78E-34,-1.66002965306805,9.39E-34,-1.65997269917212,1.70E-33,-1.66009693420023,5.87E-33,-1.66002631823705,1.59E-32
,,,,,,,,,,,,-1.65532536864785,1.03E-33,-1.65528728660592,8.81E-34,-1.65522960506762,9.41E-34,-1.65517265117172,1.70E-33,-1.65529688619975,5.87E-33,-1.65522627023649,1.59E-32
,,,,,,,,,,,,-1.65052532064729,1.04E-33,-1.65048723860551,8.84E-34,-1.65042955706708,9.43E-34,-1.65037260317133,1.70E-33,-1.65049683819923,5.88E-33,-1.65042622223606,1.59E-32
,,,,,,,,,,,,-1.64572527264685,1.04E-33,-1.64568719060495,8.88E-34,-1.64562950906663,9.45E-34,-1.6455725551707,1.70E-33,-1.64569679019882,5.88E-33,-1.64562617423558,1.59E-32
,,,,,,,,,,,,-1.64092522464642,1.04E-33,-1.64088714260451,8.91E-34,-1.64082946106619,9.47E-34,-1.64077250717028,1.70E-33,-1.64089674219829,5.88E-33,-1.64082612623506,1.59E-32
,,,,,,,,,,,,-1.63612517664581,1.05E-33,-1.63608709460407,8.95E-34,-1.6360294130656,9.49E-34,-1.63597245916985,1.70E-33,-1.6360966941978,5.88E-33,-1.63602607823465,1.59E-32
,,,,,,,,,,,,-1.63132512864542,1.05E-33,-1.63128704660347,8.98E-34,-1.63122936506518,9.51E-34,-1.63117241116929,1.70E-33,-1.63129664619741,5.88E-33,-1.63122603023413,1.59E-32
,,,,,,,,,,,,-1.62652508064497,1.06E-33,-1.62648699860308,9.01E-34,-1.62642931706477,9.53E-34,-1.62637236316885,1.70E-33,-1.62649659819682,5.88E-33,-1.62642598223362,1.59E-32
,,,,,,,,,,,,-1.62172503264438,1.06E-33,-1.62168695060263,9.05E-34,-1.62162926906414,9.55E-34,-1.62157231516838,1.71E-33,-1.62169655019637,5.88E-33,-1.62162593423323,1.59E-32
,,,,,,,,,,,,-1.61692498464399,1.07E-33,-1.61688690260203,9.08E-34,-1.61682922106375,9.57E-34,-1.61677226716785,1.71E-33,-1.61689650219598,5.88E-33,-1.61682588623266,1.59E-32
,,,,,,,,,,,,-1.61212493664353,1.08E-33,-1.61208685460164,9.12E-34,-1.61202917306334,9.59E-34,-1.61197221916744,1.71E-33,-1.61209645419537,5.88E-33,-1.61202583823219,1.59E-32
,,,,,,,,,,,,-1.60732488864294,1.08E-33,-1.60728680660118,9.16E-34,-1.60722912506271,9.61E-34,-1.60717217116692,1.71E-33,-1.60729640619493,5.88E-33,-1.6072257902318,1.59E-32
,,,,,,,,,,,,-1.60252484064255,1.09E-33,-1.6024867586006,9.19E-34,-1.60242907706232,9.63E-34,-1.60237212316642,1.71E-33,-1.60249635819454,5.88E-33,-1.60242574223121,1.59E-32
,,,,,,,,,,,,-1.59772479264206,1.09E-33,-1.59768671060021,9.23E-34,-1.59762902906186,9.65E-34,-1.59757207516602,1.71E-33,-1.59769631019394,5.88E-33,-1.59762569423076,1.59E-32
,,,,,,,,,,,,-1.59292474464151,1.10E-33,-1.59288666259972,9.26E-34,-1.5928289810613,9.67E-34,-1.59277202716544,1.71E-33,-1.59289626219349,5.88E-33,-1.59282564623036,1.59E-32
,,,,,,,,,,,,-1.58812469664112,1.10E-33,-1.58808661459917,9.30E-34,-1.58802893306088,9.69E-34,-1.58797197916499,1.71E-33,-1.58809621419308,5.89E-33,-1.58802559822978,1.59E-32
,,,,,,,,,,,,-1.58332464864059,1.11E-33,-1.58328656659878,9.34E-34,-1.58322888506039,9.71E-34,-1.58317193116459,1.72E-33,-1.5832961661925,5.89E-33,-1.58322555022931,1.59E-32
,,,,,,,,,,,,-1.5785246006401,1.11E-33,-1.57848651859825,9.38E-34,-1.57842883705989,9.73E-34,-1.57837188316399,1.72E-33,-1.57849611819207,5.89E-33,-1.57842550222891,1.59E-32
,,,,,,,,,,,,-1.57372455263969,1.12E-33,-1.57368647059776,9.42E-34,-1.57362878905945,9.75E-34,-1.57357183516355,1.72E-33,-1.57369607019161,5.89E-33,-1.57362545422832,1.59E-32
,,,,,,,,,,,,-1.56892450463914,1.12E-33,-1.56888642259734,9.45E-34,-1.56882874105893,9.78E-34,-1.56877178716316,1.72E-33,-1.56889602219107,5.89E-33,-1.5688254062279,1.59E-32
,,,,,,,,,,,,-1.56412445663869,1.13E-33,-1.56408637459679,9.49E-34,-1.56402869305845,9.80E-34,-1.56397173916254,1.72E-33,-1.56409597419066,5.89E-33,-1.56402535822744,1.59E-32
,,,,,,,,,,,,-1.55932440863825,1.14E-33,-1.55928632659635,9.53E-34,-1.55922864505803,9.82E-34,-1.55917169116212,1.72E-33,-1.55929592619015,5.89E-33,-1.55922531022689,1.59E-32
,,,,,,,,,,,,-1.55452436063766,1.14E-33,-1.55448627859591,9.57E-34,-1.55442859705746,9.84E-34,-1.55437164316169,1.72E-33,-1.55449587818962,5.89E-33,-1.55442526222649,1.59E-32
,,,,,,,,,,,,-1.54972431263726,1.15E-33,-1.54968623059531,9.61E-34,-1.54962854905702,9.86E-34,-1.54957159516112,1.72E-33,-1.54969583018925,5.89E-33,-1.54962521422598,1.59E-32
,,,,,,,,,,,,-1.54492426463683,1.15E-33,-1.54488618259491,9.65E-34,-1.54482850105662,9.89E-34,-1.54477154716068,1.73E-33,-1.54489578218867,5.89E-33,-1.54482516622545,1.59E-32
,,,,,,,,,,,,-1.5401242166362,1.16E-33,-1.54008613459449,9.69E-34,-1.54002845305599,9.91E-34,-1.53997149916023,1.73E-33,-1.54009573418819,5.89E-33,-1.54002511822507,1.59E-32
,,,,,,,,,,,,-1.53532416863582,1.16E-33,-1.53528608659386,9.73E-34,-1.53522840505559,9.93E-34,-1.53517145115969,1.73E-33,-1.53529568618781,5.90E-33,-1.53522507022452,1.59E-32
,,,,,,,,,,,,-1.5305241206354,1.17E-33,-1.53048603859348,9.77E-34,-1.53042835705518,9.96E-34,-1.53037140315927,1.73E-33,-1.53049563818723,5.90E-33,-1.53042502222401,1.59E-32
,,,,,,,,,,,,-1.52572407263477,1.18E-33,-1.52568599059305,9.82E-34,-1.52562830905454,9.98E-34,-1.52557135515877,1.73E-33,-1.52569559018676,5.90E-33,-1.52562497422363,1.59E-32
,,,,,,,,,,,,-1.52092402463438,1.18E-33,-1.52088594259242,9.86E-34,-1.52082826105415,1.00E-33,-1.52077130715825,1.73E-33,-1.52089554218638,5.90E-33,-1.52082492622307,1.59E-32
,,,,,,,,,,,,-1.51612397663392,1.19E-33,-1.51608589459203,9.90E-34,-1.5160282130537,1.00E-33,-1.51597125915786,1.73E-33,-1.51609549418579,5.90E-33,-1.51602487822258,1.59E-32
,,,,,,,,,,,,-1.51132392863336,1.19E-33,-1.51128584659157,9.94E-34,-1.51122816505313,1.01E-33,-1.51117121115729,1.74E-33,-1.51129544618532,5.90E-33,-1.5112248302222,1.59E-32
,,,,,,,,,,,,-1.50652388063294,1.20E-33,-1.50648579859101,9.99E-34,-1.50642811705272,1.01E-33,-1.50637116315682,1.74E-33,-1.50649539818493,5.90E-33,-1.50642478222163,1.59E-32
,,,,,,,,,,,,-1.50172383263245,1.21E-33,-1.5016857505906,1.00E-33,-1.50162806905224,1.01E-33,-1.50157111515643,1.74E-33,-1.50169535018433,5.90E-33,-1.50162473422116,1.59E-32
,,,,,,,,,,,,-1.49692378463195,1.21E-33,-1.49688570259011,1.01E-33,-1.49682802105172,1.01E-33,-1.49677106715585,1.74E-33,-1.49689530218391,5.90E-33,-1.49682468622077,1.59E-32
,,,,,,,,,,,,-1.49212373663151,1.22E-33,-1.4920856545896,1.01E-33,-1.49202797305129,1.02E-33,-1.49197101915538,1.74E-33,-1.49209525418347,5.90E-33,-1.49202463822015,1.59E-32
,,,,,,,,,,,,-1.48732368863099,1.23E-33,-1.48728560658917,1.02E-33,-1.48722792505078,1.02E-33,-1.487170971155,1.74E-33,-1.48729520618289,5.91E-33,-1.48722459021975,1.59E-32
,,,,,,,,,,,,-1.48252364063051,1.23E-33,-1.48248555858865,1.02E-33,-1.48242787705029,1.02E-33,-1.48237092315441,1.75E-33,-1.48249515818249,5.91E-33,-1.4824245422193,1.59E-32
,,,,,,,,,,,,-1.47772359263009,1.24E-33,-1.47768551058817,1.03E-33,-1.47762782904987,1.02E-33,-1.47757087515394,1.75E-33,-1.47769511018201,5.91E-33,-1.47762449421871,1.59E-32
,,,,,,,,,,,,-1.47292354462952,1.25E-33,-1.47288546258774,1.03E-33,-1.4728277810493,1.03E-33,-1.47277082715355,1.75E-33,-1.47289506218146,5.91E-33,-1.47282444621832,1.59E-32
,,,,,,,,,,,,-1.46812349662908,1.25E-33,-1.46808541458717,1.04E-33,-1.46802773304885,1.03E-33,-1.46797077915294,1.75E-33,-1.46809501418107,5.91E-33,-1.46802439821784,1.59E-32
,,,,,,,,,,,,-1.46332344862868,1.26E-33,-1.46328536658674,1.04E-33,-1.46322768504846,1.03E-33,-1.46317073115252,1.75E-33,-1.46329496618053,5.91E-33,-1.46322435021728,1.59E-32
,,,,,,,,,,,,-1.45852340062805,1.27E-33,-1.45848531858633,1.04E-33,-1.45842763704783,1.03E-33,-1.45837068315208,1.75E-33,-1.45849491818003,5.91E-33,-1.45842430221689,1.59E-32
,,,,,,,,,,,,-1.45372335262765,1.27E-33,-1.4536852705857,1.05E-33,-1.45362758904741,1.04E-33,-1.45357063515151,1.75E-33,-1.45369487017964,5.91E-33,-1.45362425421637,1.59E-32
,,,,,,,,,,,,-1.44892330462726,1.28E-33,-1.4488852225853,1.05E-33,-1.44882754104703,1.04E-33,-1.44877058715111,1.76E-33,-1.44889482217909,5.91E-33,-1.44882420621585,1.59E-32
,,,,,,,,,,,,-1.4441232566266,1.29E-33,-1.44408517458491,1.06E-33,-1.4440274930464,1.04E-33,-1.44397053915063,1.76E-33,-1.44409477417859,5.92E-33,-1.44402415821546,1.59E-32
,,,,,,,,,,,,-1.43932320862621,1.30E-33,-1.43928512658426,1.06E-33,-1.43922744504598,1.04E-33,-1.43917049115008,1.76E-33,-1.4392947261782,5.92E-33,-1.43922411021493,1.59E-32
,,,,,,,,,,,,-1.43452316062578,1.30E-33,-1.43448507858387,1.07E-33,-1.43442739704556,1.05E-33,-1.4343704431497,1.76E-33,-1.43449467817765,5.92E-33,-1.43442406221441,1.59E-32
,,,,,,,,,,,,-1.42972311262519,1.31E-33,-1.42968503058343,1.07E-33,-1.42962734904497,1.05E-33,-1.42957039514915,1.76E-33,-1.42969463017716,5.92E-33,-1.42962401421402,1.59E-32
,,,,,,,,,,,,-1.42492306462478,1.32E-33,-1.42488498258285,1.08E-33,-1.42482730104454,1.05E-33,-1.42477034714864,1.77E-33,-1.42489458217677,5.92E-33,-1.42482396621348,1.59E-32
,,,,,,,,,,,,-1.42012301662431,1.33E-33,-1.42008493458243,1.08E-33,-1.42002725304409,1.06E-33,-1.41997029914826,1.77E-33,-1.42009453417617,5.92E-33,-1.42002391821299,1.59E-32
,,,,,,,,,,,,-1.41532296862377,1.33E-33,-1.41528488658196,1.09E-33,-1.41522720504355,1.06E-33,-1.4151702511477,1.77E-33,-1.41529448617575,5.92E-33,-1.41522387021259,1.59E-32
,,,,,,,,,,,,-1.41052292062335,1.34E-33,-1.41048483858143,1.10E-33,-1.41042715704312,1.06E-33,-1.41037020314721,1.77E-33,-1.41049443817531,5.92E-33,-1.41042382221201,1.59E-32
,,,,,,,,,,,,-1.40572287262285,1.35E-33,-1.405684790581,1.10E-33,-1.40562710904264,1.07E-33,-1.40557015514683,1.77E-33,-1.40569439017473,5.93E-33,-1.40562377421158,1.59E-32
,,,,,,,,,,,,-1.40092282462235,1.36E-33,-1.40088474258051,1.11E-33,-1.40082706104211,1.07E-33,-1.40077010714626,1.77E-33,-1.40089434217434,5.93E-33,-1.40082372621114,1.59E-32
,,,,,,,,,,,,-1.39612277662192,1.36E-33,-1.39608469458,1.11E-33,-1.39602701304171,1.07E-33,-1.39597005914578,1.78E-33,-1.39609429417384,5.93E-33,-1.39602367821055,1.59E-32
,,,,,,,,,,,,-1.39132272862136,1.37E-33,-1.39128464657958,1.12E-33,-1.39122696504116,1.07E-33,-1.3911700111454,1.78E-33,-1.39129424617329,5.93E-33,-1.39122363021016,1.59E-32
,,,,,,,,,,,,-1.38652268062091,1.38E-33,-1.38648459857902,1.12E-33,-1.38642691704068,1.08E-33,-1.38636996314479,1.78E-33,-1.3864941981729,5.93E-33,-1.38642358220969,1.59E-32
,,,,,,,,,,,,-1.38172263262051,1.39E-33,-1.38168455057857,1.13E-33,-1.3816268690403,1.08E-33,-1.38156991514435,1.78E-33,-1.3816941501724,5.93E-33,-1.38162353420912,1.59E-32
,,,,,,,,,,,,-1.37692258461989,1.40E-33,-1.37688450257817,1.13E-33,-1.37682682103969,1.08E-33,-1.37676986714394,1.78E-33,-1.37689410217185,5.93E-33,-1.37682348620872,1.59E-32
,,,,,,,,,,,,-1.37212253661948,1.41E-33,-1.37208445457755,1.14E-33,-1.37202677303924,1.09E-33,-1.37196981914335,1.79E-33,-1.37209405417147,5.93E-33,-1.37202343820824,1.59E-32
,,,,,,,,,,,,-1.36732248861909,1.41E-33,-1.36728440657714,1.15E-33,-1.36722672503886,1.09E-33,-1.36716977114294,1.79E-33,-1.36729400617095,5.94E-33,-1.36722339020767,1.59E-32
,,,,,,,,,,,,-1.36252244061845,1.42E-33,-1.36248435857675,1.15E-33,-1.36242667703825,1.09E-33,-1.36236972314245,1.79E-33,-1.36249395817042,5.94E-33,-1.36242334220729,1.59E-32
,,,,,,,,,,,,-1.35772239261805,1.43E-33,-1.35768431057611,1.16E-33,-1.35762662903781,1.10E-33,-1.35756967514191,1.79E-33,-1.35769391017004,5.94E-33,-1.3576232942068,1.59E-32
,,,,,,,,,,,,-1.35292234461762,1.44E-33,-1.3528842625757,1.16E-33,-1.35282658103742,1.10E-33,-1.35276962714152,1.79E-33,-1.35289386216948,5.94E-33,-1.35282324620624,1.59E-32
,,,,,,,,,,,,-1.34812229661703,1.45E-33,-1.34808421457528,1.17E-33,-1.3480265330368,1.10E-33,-1.34796957914101,1.80E-33,-1.34809381416899,5.94E-33,-1.34802319820586,1.59E-32
,,,,,,,,,,,,-1.34332224861661,1.46E-33,-1.34328416657468,1.18E-33,-1.34322648503638,1.11E-33,-1.34316953114048,1.80E-33,-1.3432937661686,5.94E-33,-1.34322315020531,1.60E-32
,,,,,,,,,,,,-1.33852220061616,1.47E-33,-1.33848411857427,1.18E-33,-1.33842643703595,1.11E-33,-1.33836948314009,1.80E-33,-1.33849371816802,5.94E-33,-1.33842310220483,1.60E-32
,,,,,,,,,,,,-1.33372215261562,1.48E-33,-1.33368407057381,1.19E-33,-1.33362638903538,1.12E-33,-1.33356943513956,1.80E-33,-1.33369367016758,5.95E-33,-1.33362305420442,1.60E-32
,,,,,,,,,,,,-1.32892210461518,1.48E-33,-1.32888402257327,1.19E-33,-1.32882634103496,1.12E-33,-1.32876938713905,1.80E-33,-1.32889362216717,5.95E-33,-1.32882300620385,1.60E-32
,,,,,,,,,,,,-1.32412205661469,1.49E-33,-1.32408397457284,1.20E-33,-1.32402629303446,1.12E-33,-1.32396933913865,1.81E-33,-1.32409357416655,5.95E-33,-1.32402295820342,1.60E-32
,,,,,,,,,,,,-1.31932200861418,1.50E-33,-1.31928392657234,1.21E-33,-1.31922624503395,1.13E-33,-1.3191692911381,1.81E-33,-1.31929352616617,5.95E-33,-1.31922291020299,1.60E-32
,,,,,,,,,,,,-1.31452196061377,1.51E-33,-1.31448387857184,1.21E-33,-1.31442619703354,1.13E-33,-1.31436924313761,1.81E-33,-1.31449347816569,5.95E-33,-1.31442286220238,1.60E-32
,,,,,,,,,,,,-1.30972191261322,1.52E-33,-1.30968383057143,1.22E-33,-1.30962614903301,1.13E-33,-1.30956919513722,1.81E-33,-1.30969343016512,5.95E-33,-1.30962281420199,1.60E-32
,,,,,,,,,,,,-1.30492186461274,1.53E-33,-1.30488378257088,1.23E-33,-1.30482610103251,1.14E-33,-1.30476914713665,1.82E-33,-1.30489338216474,5.95E-33,-1.30482276620153,1.60E-32
,,,,,,,,,,,,-1.30012181661236,1.54E-33,-1.30008373457039,1.23E-33,-1.30002605303212,1.14E-33,-1.2999690991362,1.82E-33,-1.30009333416426,5.96E-33,-1.30002271820094,1.60E-32
,,,,,,,,,,,,-1.29532176861175,1.55E-33,-1.29528368657001,1.24E-33,-1.29522600503155,1.14E-33,-1.29516905113579,1.82E-33,-1.29529328616368,5.96E-33,-1.29522267020056,1.60E-32
,,,,,,,,,,,,-1.2905217206113,1.56E-33,-1.29048363856941,1.25E-33,-1.29042595703108,1.15E-33,-1.29036900313518,1.82E-33,-1.29049323816331,5.96E-33,-1.2904226222001,1.60E-32
,,,,,,,,,,,,-1.28572167261093,1.57E-33,-1.28568359056896,1.25E-33,-1.28562590903069,1.15E-33,-1.28556895513479,1.82E-33,-1.28569319016281,5.96E-33,-1.28562257419951,1.60E-32
,,,,,,,,,,,,-1.28092162461028,1.58E-33,-1.28088354256858,1.26E-33,-1.28082586103009,1.16E-33,-1.28076890713431,1.83E-33,-1.28089314216225,5.96E-33,-1.28082252619913,1.60E-32
,,,,,,,,,,,,-1.27612157660987,1.59E-33,-1.27608349456794,1.27E-33,-1.27602581302965,1.16E-33,-1.27596885913374,1.83E-33,-1.27609309416187,5.96E-33,-1.27602247819864,1.60E-32
